timestamp,gearbox_oil_temp,gearbox_bearing_temp,vibration_x,vibration_y,vibration_z,oil_pressure,particle_count
2026-12-21 07:30:00,63.34,69.54,0.0119,0.0101,0.0142,4.43,1389
2026-12-21 07:40:00,61.56,68.42,0.0129,0.011,0.0155,4.43,1389
2026-12-21 07:50:00,63.26,69.1,0.0164,0.0139,0.0197,4.36,1389
2026-12-21 08:00:00,60.2,71.41,0.0107,0.0091,0.0129,4.46,1389
2026-12-21 08:10:00,60.84,65.93,0.0183,0.0156,0.022,4.49,1389
2026-12-21 08:20:00,61.94,67.34,0.0161,0.0137,0.0193,4.32,1389
2026-12-21 08:30:00,61.61,72.47,0.0118,0.01,0.0142,4.43,1389
2026-12-21 08:40:00,61.4,67.07,0.0152,0.0129,0.0182,4.35,1389
2026-12-21 08:50:00,60.93,66.12,0.0108,0.0091,0.0129,4.37,1389
2026-12-21 09:00:00,61.12,66.25,0.0106,0.009,0.0127,4.38,1389
2026-12-21 09:10:00,59.61,66.3,0.0179,0.0152,0.0215,4.35,1389
2026-12-21 09:20:00,61.77,69.48,0.0205,0.0174,0.0246,4.38,1389
2026-12-21 09:30:00,61.48,67.29,0.0108,0.0092,0.013,4.39,1389
2026-12-21 09:40:00,61.61,69.47,0.0157,0.0133,0.0188,4.42,1389
2026-12-21 09:50:00,60.9,68.12,0.0118,0.01,0.0142,4.4,1389
2026-12-21 10:00:00,59.86,68.04,0.0091,0.0078,0.0109,4.38,1389
2026-12-21 10:10:00,60.26,70.6,0.0151,0.0128,0.0181,4.39,1389
2026-12-21 10:20:00,61.13,68.57,0.0111,0.0094,0.0133,4.34,1389
2026-12-21 10:30:00,60.91,68.13,0.0138,0.0117,0.0166,4.4,1389
2026-12-21 10:40:00,61.15,66.39,0.0153,0.013,0.0183,4.36,1389
2026-12-21 10:50:00,61.75,68.31,0.0176,0.0149,0.0211,4.37,1389
2026-12-21 11:00:00,59.64,64.64,0.0115,0.0098,0.0138,4.43,1389
2026-12-21 11:10:00,59.97,65.2,0.0112,0.0095,0.0134,4.39,1390
2026-12-21 11:20:00,60.67,65.81,0.0159,0.0135,0.0191,4.35,1390
2026-12-21 11:30:00,60.59,67.63,0.0196,0.0167,0.0236,4.39,1390
2026-12-21 11:40:00,59.91,66.91,0.0178,0.0152,0.0214,4.38,1390
2026-12-21 11:50:00,59.45,65.37,0.022,0.0187,0.0264,4.4,1390
2026-12-21 12:00:00,59.38,67.69,0.0154,0.0131,0.0185,4.39,1390
2026-12-21 12:10:00,59.6,64.86,0.01,0.0085,0.012,4.45,1390
2026-12-21 12:20:00,59.23,67.15,0.01,0.0085,0.012,4.35,1390
2026-12-21 12:30:00,58.42,65.18,0.0146,0.0124,0.0175,4.4,1390
2026-12-21 12:40:00,60.1,65.63,0.0199,0.0169,0.0238,4.37,1390
2026-12-21 12:50:00,57.85,64.06,0.0135,0.0115,0.0162,4.4,1390
2026-12-21 13:00:00,57.96,63.57,0.0183,0.0155,0.0219,4.32,1390
2026-12-21 13:10:00,57.29,64.13,0.0162,0.0138,0.0194,4.41,1390
2026-12-21 13:20:00,57.29,62.75,0.0167,0.0142,0.02,4.4,1390
2026-12-21 13:30:00,59.15,65.14,0.0195,0.0165,0.0234,4.38,1390
2026-12-21 13:40:00,58.54,66.64,0.0145,0.0123,0.0174,4.42,1390
2026-12-21 13:50:00,58.07,64.59,0.0134,0.0114,0.0161,4.41,1390
2026-12-21 14:00:00,57.84,63.87,0.0149,0.0127,0.0179,4.32,1390
2026-12-21 14:10:00,57.47,64.22,0.0119,0.0101,0.0143,4.41,1390
2026-12-21 14:20:00,56.87,62.21,0.0151,0.0128,0.0181,4.35,1390
2026-12-21 14:30:00,56.15,62.24,0.0105,0.0089,0.0126,4.34,1390
2026-12-21 14:40:00,56.09,61.13,0.0195,0.0166,0.0234,4.43,1390
2026-12-21 14:50:00,57.26,62.72,0.0172,0.0146,0.0207,4.42,1390
2026-12-21 15:00:00,57.11,62.62,0.0172,0.0147,0.0207,4.33,1390
2026-12-21 15:10:00,58.14,64.22,0.0176,0.0149,0.0211,4.43,1390
2026-12-21 15:20:00,56.75,63.46,0.0127,0.0108,0.0153,4.39,1390
2026-12-21 15:30:00,56.65,63.61,0.0194,0.0165,0.0232,4.43,1390
2026-12-21 15:40:00,57.18,63.76,0.0146,0.0124,0.0175,4.45,1390
2026-12-21 15:50:00,56.74,63.76,0.0128,0.0109,0.0154,4.29,1390
2026-12-21 16:00:00,56.86,62.29,0.013,0.0111,0.0156,4.37,1390
2026-12-21 16:10:00,56.11,64.25,0.0182,0.0155,0.0219,4.39,1390
2026-12-21 16:20:00,56.76,62.98,0.0181,0.0153,0.0217,4.37,1390
2026-12-21 16:30:00,56.14,64.59,0.0183,0.0155,0.022,4.38,1390
2026-12-21 16:40:00,56.05,61.64,0.0167,0.0142,0.0201,4.33,1390
2026-12-21 16:50:00,56.17,65.89,0.011,0.0093,0.0132,4.38,1390
2026-12-21 17:00:00,56.49,65.45,0.0129,0.0109,0.0154,4.39,1390
2026-12-21 17:10:00,55.83,61.25,0.019,0.0161,0.0228,4.36,1391
2026-12-21 17:20:00,56.33,62.42,0.0206,0.0176,0.0248,4.32,1391
2026-12-21 17:30:00,56.21,64.82,0.0134,0.0114,0.016,4.41,1391
2026-12-21 17:40:00,56.64,66.27,0.0191,0.0162,0.0229,4.41,1391
2026-12-21 17:50:00,56.27,61.55,0.0149,0.0127,0.0179,4.46,1391
2026-12-21 18:00:00,55.72,63.47,0.0138,0.0117,0.0166,4.35,1391
2026-12-21 18:10:00,56.71,65.13,0.0149,0.0126,0.0178,4.41,1391
2026-12-21 18:20:00,56.13,62.02,0.0147,0.0125,0.0177,4.39,1391
2026-12-21 18:30:00,56.99,63.08,0.0146,0.0124,0.0175,4.32,1391
2026-12-21 18:40:00,56.24,61.45,0.0131,0.0111,0.0157,4.39,1391
2026-12-21 18:50:00,56.46,64.18,0.0127,0.0108,0.0152,4.39,1391
2026-12-21 19:00:00,55.64,61.49,0.0136,0.0116,0.0164,4.38,1391
2026-12-21 19:10:00,56.01,61.56,0.0162,0.0137,0.0194,4.44,1391
2026-12-21 19:20:00,55.5,62.13,0.0128,0.0109,0.0154,4.37,1391
2026-12-21 19:30:00,56.46,65.33,0.014,0.0119,0.0167,4.39,1391
2026-12-21 19:40:00,57.18,63.37,0.0149,0.0126,0.0178,4.34,1391
2026-12-21 19:50:00,56.78,61.8,0.0185,0.0157,0.0222,4.39,1391
2026-12-21 20:00:00,56.29,62.8,0.019,0.0161,0.0227,4.39,1391
2026-12-21 20:10:00,56.22,64.68,0.0168,0.0142,0.0201,4.43,1391
2026-12-21 20:20:00,57.83,64.35,0.0142,0.0121,0.0171,4.38,1391
2026-12-21 20:30:00,56.12,62.34,0.0158,0.0134,0.0189,4.34,1391
2026-12-21 20:40:00,57.2,64.1,0.0131,0.0111,0.0157,4.31,1391
2026-12-21 20:50:00,57.11,62.86,0.0146,0.0124,0.0176,4.38,1391
2026-12-21 21:00:00,56.65,64.06,0.0118,0.01,0.0142,4.33,1391
2026-12-21 21:10:00,57.95,63.57,0.0135,0.0115,0.0162,4.34,1391
2026-12-21 21:20:00,57.77,63.95,0.0178,0.0152,0.0214,4.4,1391
2026-12-21 21:30:00,56.97,63.53,0.0125,0.0106,0.015,4.4,1391
2026-12-21 21:40:00,57.07,65.38,0.016,0.0136,0.0191,4.48,1391
2026-12-21 21:50:00,57.73,65.2,0.0128,0.0109,0.0153,4.41,1391
2026-12-21 22:00:00,57.46,62.54,0.0172,0.0146,0.0206,4.36,1391
2026-12-21 22:10:00,58.83,65.15,0.0176,0.0149,0.0211,4.38,1391
2026-12-21 22:20:00,56.61,62.94,0.0119,0.0101,0.0143,4.4,1391
2026-12-21 22:30:00,58.39,67.93,0.0144,0.0123,0.0173,4.38,1391
2026-12-21 22:40:00,58.1,64.25,0.0126,0.0107,0.0152,4.37,1391
2026-12-21 22:50:00,57.95,63.63,0.019,0.0162,0.0228,4.34,1391
2026-12-21 23:00:00,57.73,63.59,0.0174,0.0147,0.0208,4.31,1391
2026-12-21 23:10:00,59.27,66.62,0.0116,0.0098,0.0139,4.39,1391
2026-12-21 23:20:00,59.39,67.01,0.0178,0.0152,0.0214,4.37,1391
2026-12-21 23:30:00,59.02,64.85,0.0172,0.0146,0.0206,4.3,1391
2026-12-21 23:40:00,58.77,63.98,0.0169,0.0144,0.0203,4.32,1391
2026-12-21 23:50:00,59.02,67.96,0.0168,0.0143,0.0202,4.33,1391
2026-12-22 00:00:00,58.72,66.05,0.0186,0.0158,0.0223,4.39,1391
2026-12-22 00:10:00,58.58,63.76,0.0106,0.009,0.0127,4.41,1392
2026-12-22 00:20:00,59.83,65.96,0.0183,0.0155,0.0219,4.35,1392
2026-12-22 00:30:00,58.38,68.78,0.0188,0.016,0.0225,4.43,1392
2026-12-22 00:40:00,60.67,67.09,0.0171,0.0145,0.0205,4.4,1392
2026-12-22 00:50:00,57.77,63.62,0.0113,0.0096,0.0136,4.4,1392
2026-12-22 01:00:00,60.76,67.1,0.018,0.0153,0.0216,4.3,1392
2026-12-22 01:10:00,61.05,66.33,0.0177,0.015,0.0212,4.5,1392
2026-12-22 01:20:00,60.25,66.14,0.0133,0.0113,0.016,4.37,1392
2026-12-22 01:30:00,59.69,65.79,0.0191,0.0162,0.0229,4.38,1392
2026-12-22 01:40:00,60.68,67.32,0.0114,0.0097,0.0137,4.34,1392
2026-12-22 01:50:00,60.73,66.67,0.0133,0.0113,0.016,4.3,1392
2026-12-22 02:00:00,61.5,67.6,0.0097,0.0083,0.0117,4.4,1392
2026-12-22 02:10:00,60.59,68.97,0.016,0.0136,0.0192,4.37,1392
2026-12-22 02:20:00,62.5,68.22,0.0195,0.0166,0.0234,4.42,1392
2026-12-22 02:30:00,61.29,68.21,0.0104,0.0089,0.0125,4.39,1392
2026-12-22 02:40:00,60.81,69.44,0.0214,0.0182,0.0257,4.37,1392
2026-12-22 02:50:00,60.98,66.15,0.015,0.0128,0.018,4.37,1392
2026-12-22 03:00:00,60.81,67.19,0.0084,0.0071,0.0101,4.38,1392
2026-12-22 03:10:00,61.22,70.77,0.0163,0.0138,0.0195,4.36,1392
2026-12-22 03:20:00,61.66,67.49,0.0068,0.0058,0.0082,4.36,1392
2026-12-22 03:30:00,61.03,69.3,0.0194,0.0165,0.0233,4.41,1392
2026-12-22 03:40:00,61.55,68.4,0.016,0.0136,0.0192,4.44,1392
2026-12-22 03:50:00,62.29,67.73,0.0202,0.0172,0.0243,4.35,1392
2026-12-22 04:00:00,62.37,68.82,0.0227,0.0193,0.0272,4.33,1392
2026-12-22 04:10:00,61.25,68.49,0.0211,0.0179,0.0253,4.46,1392
2026-12-22 04:20:00,62.01,67.53,0.0151,0.0128,0.0181,4.39,1392
2026-12-22 04:30:00,62.68,67.85,0.0182,0.0155,0.0218,4.38,1392
2026-12-22 04:40:00,62.0,69.16,0.0192,0.0163,0.0231,4.39,1392
2026-12-22 04:50:00,62.04,69.21,0.0125,0.0106,0.015,4.42,1392
2026-12-22 05:00:00,62.94,69.33,0.013,0.011,0.0156,4.41,1392
2026-12-22 05:10:00,62.22,67.57,0.0138,0.0118,0.0166,4.35,1392
2026-12-22 05:20:00,63.02,68.86,0.0131,0.0111,0.0157,4.29,1392
2026-12-22 05:30:00,64.34,72.59,0.0197,0.0167,0.0236,4.39,1392
2026-12-22 05:40:00,61.23,68.25,0.0101,0.0086,0.0121,4.4,1392
2026-12-22 05:50:00,63.01,68.57,0.0194,0.0165,0.0233,4.42,1392
2026-12-22 06:00:00,62.37,68.86,0.0165,0.0141,0.0198,4.35,1392
2026-12-22 06:10:00,61.48,67.96,0.0186,0.0158,0.0224,4.42,1392
2026-12-22 06:20:00,62.76,69.52,0.0169,0.0144,0.0203,4.4,1392
2026-12-22 06:30:00,62.96,73.01,0.0142,0.012,0.017,4.37,1392
2026-12-22 06:40:00,62.15,68.6,0.0136,0.0116,0.0163,4.39,1392
2026-12-22 06:50:00,64.26,74.84,0.0173,0.0147,0.0207,4.46,1392
2026-12-22 07:00:00,62.53,67.57,0.0162,0.0138,0.0195,4.33,1392
2026-12-22 07:10:00,62.02,69.83,0.0169,0.0143,0.0202,4.41,1392
2026-12-22 07:20:00,62.76,68.82,0.0152,0.0129,0.0182,4.4,1393
2026-12-22 07:30:00,62.09,67.63,0.0129,0.011,0.0155,4.32,1393
2026-12-22 07:40:00,62.18,68.42,0.0171,0.0146,0.0206,4.31,1393
2026-12-22 07:50:00,62.41,67.65,0.0099,0.0084,0.0119,4.45,1393
2026-12-22 08:00:00,61.31,68.91,0.012,0.0102,0.0145,4.44,1393
2026-12-22 08:10:00,62.0,67.43,0.0137,0.0116,0.0164,4.33,1393
2026-12-22 08:20:00,62.71,70.95,0.0218,0.0185,0.0261,4.32,1393
2026-12-22 08:30:00,62.49,69.55,0.0188,0.016,0.0226,4.35,1393
2026-12-22 08:40:00,61.6,68.92,0.0097,0.0082,0.0116,4.44,1393
2026-12-22 08:50:00,60.69,66.02,0.0161,0.0137,0.0193,4.3,1393
2026-12-22 09:00:00,62.11,69.15,0.0124,0.0106,0.0149,4.4,1393
2026-12-22 09:10:00,60.95,67.81,0.0141,0.012,0.0169,4.4,1393
2026-12-22 09:20:00,61.57,69.25,0.0158,0.0134,0.0189,4.41,1393
2026-12-22 09:30:00,62.37,68.94,0.014,0.0119,0.0168,4.4,1393
2026-12-22 09:40:00,60.85,67.11,0.0158,0.0134,0.019,4.4,1393
2026-12-22 09:50:00,61.66,68.73,0.0195,0.0166,0.0234,4.35,1393
2026-12-22 10:00:00,60.69,66.32,0.0122,0.0103,0.0146,4.42,1393
2026-12-22 10:10:00,59.61,67.43,0.0155,0.0132,0.0186,4.39,1393
2026-12-22 10:20:00,61.33,67.44,0.0162,0.0138,0.0195,4.37,1393
2026-12-22 10:30:00,59.16,65.53,0.016,0.0136,0.0191,4.35,1393
2026-12-22 10:40:00,61.05,68.11,0.0123,0.0104,0.0147,4.35,1393
2026-12-22 10:50:00,60.0,68.97,0.0095,0.0081,0.0115,4.35,1393
2026-12-22 11:00:00,60.36,65.84,0.0195,0.0166,0.0234,4.37,1393
2026-12-22 11:10:00,60.35,66.41,0.0083,0.0071,0.01,4.38,1393
2026-12-22 11:20:00,59.88,65.39,0.0191,0.0162,0.0229,4.38,1393
2026-12-22 11:30:00,60.22,67.66,0.0149,0.0127,0.0179,4.39,1393
2026-12-22 11:40:00,59.56,65.55,0.0137,0.0117,0.0165,4.42,1393
2026-12-22 11:50:00,59.31,65.99,0.0154,0.0131,0.0184,4.43,1393
2026-12-22 12:00:00,59.01,66.35,0.0172,0.0146,0.0206,4.37,1393
2026-12-22 12:10:00,59.48,66.15,0.0125,0.0106,0.015,4.4,1393
2026-12-22 12:20:00,57.77,63.26,0.0171,0.0146,0.0206,4.43,1393
2026-12-22 12:30:00,59.38,64.55,0.0152,0.0129,0.0182,4.28,1393
2026-12-22 12:40:00,59.3,64.91,0.0212,0.018,0.0254,4.36,1393
2026-12-22 12:50:00,57.42,63.85,0.0169,0.0143,0.0202,4.34,1393
2026-12-22 13:00:00,58.43,63.76,0.0113,0.0096,0.0136,4.35,1393
2026-12-22 13:10:00,58.2,64.04,0.019,0.0161,0.0228,4.35,1393
2026-12-22 13:20:00,58.56,64.98,0.0168,0.0143,0.0202,4.38,1393
2026-12-22 13:30:00,58.47,64.99,0.0123,0.0105,0.0148,4.38,1393
2026-12-22 13:40:00,58.56,67.12,0.0129,0.011,0.0155,4.42,1393
2026-12-22 13:50:00,58.08,63.73,0.0147,0.0125,0.0177,4.38,1394
2026-12-22 14:00:00,57.87,62.98,0.0095,0.0081,0.0114,4.4,1394
2026-12-22 14:10:00,58.47,63.56,0.0178,0.0151,0.0214,4.42,1394
2026-12-22 14:20:00,57.87,64.57,0.0158,0.0134,0.019,4.35,1394
2026-12-22 14:30:00,57.9,68.09,0.0136,0.0116,0.0163,4.4,1394
2026-12-22 14:40:00,56.95,64.16,0.0173,0.0147,0.0208,4.32,1394
2026-12-22 14:50:00,56.74,62.71,0.0128,0.0109,0.0154,4.39,1394
2026-12-22 15:00:00,57.0,64.33,0.0133,0.0113,0.016,4.35,1394
2026-12-22 15:10:00,56.54,62.88,0.0111,0.0094,0.0133,4.35,1394
2026-12-22 15:20:00,56.84,63.09,0.0113,0.0096,0.0136,4.4,1394
2026-12-22 15:30:00,57.97,64.67,0.0126,0.0108,0.0152,4.43,1394
2026-12-22 15:40:00,56.84,62.78,0.0134,0.0114,0.0161,4.33,1394
2026-12-22 15:50:00,56.26,61.65,0.0136,0.0115,0.0163,4.37,1394
2026-12-22 16:00:00,56.61,65.71,0.0157,0.0134,0.0189,4.41,1394
2026-12-22 16:10:00,55.7,61.07,0.0098,0.0084,0.0118,4.32,1394
2026-12-22 16:20:00,56.34,62.96,0.0124,0.0106,0.0149,4.34,1394
2026-12-22 16:30:00,57.27,62.88,0.0165,0.014,0.0198,4.34,1394
2026-12-22 16:40:00,56.45,62.14,0.0192,0.0163,0.0231,4.43,1394
2026-12-22 16:50:00,57.39,62.46,0.0171,0.0145,0.0205,4.33,1394
2026-12-22 17:00:00,56.76,62.83,0.0182,0.0154,0.0218,4.36,1394
2026-12-22 17:10:00,55.98,66.74,0.0165,0.014,0.0198,4.43,1394
2026-12-22 17:20:00,57.18,64.14,0.0185,0.0157,0.0222,4.4,1394
2026-12-22 17:30:00,55.24,60.41,0.0135,0.0115,0.0163,4.42,1394
2026-12-22 17:40:00,56.23,63.05,0.0125,0.0107,0.015,4.34,1394
2026-12-22 17:50:00,57.32,62.74,0.0148,0.0126,0.0178,4.36,1394
2026-12-22 18:00:00,56.33,62.14,0.0168,0.0142,0.0201,4.4,1394
2026-12-22 18:10:00,55.47,65.06,0.0172,0.0146,0.0206,4.45,1394
2026-12-22 18:20:00,56.91,63.69,0.0165,0.0141,0.0198,4.44,1394
2026-12-22 18:30:00,55.95,61.36,0.0161,0.0137,0.0193,4.44,1394
2026-12-22 18:40:00,56.8,61.88,0.0138,0.0117,0.0165,4.4,1394
2026-12-22 18:50:00,57.25,64.69,0.0158,0.0134,0.0189,4.36,1394
2026-12-22 19:00:00,56.75,64.46,0.0167,0.0142,0.02,4.41,1394
2026-12-22 19:10:00,55.39,60.97,0.018,0.0153,0.0216,4.39,1394
2026-12-22 19:20:00,57.45,65.28,0.0162,0.0137,0.0194,4.3,1394
2026-12-22 19:30:00,55.63,62.14,0.0134,0.0114,0.0161,4.4,1394
2026-12-22 19:40:00,55.89,62.89,0.014,0.0119,0.0168,4.5,1394
2026-12-22 19:50:00,57.33,63.1,0.0157,0.0133,0.0188,4.4,1394
2026-12-22 20:00:00,56.21,63.48,0.0134,0.0114,0.016,4.4,1394
2026-12-22 20:10:00,57.19,62.85,0.015,0.0128,0.018,4.37,1394
2026-12-22 20:20:00,56.3,65.73,0.0153,0.013,0.0183,4.4,1394
2026-12-22 20:30:00,57.1,62.17,0.014,0.0119,0.0168,4.36,1395
2026-12-22 20:40:00,57.17,65.84,0.0135,0.0115,0.0162,4.38,1395
2026-12-22 20:50:00,58.53,64.42,0.0143,0.0121,0.0171,4.36,1395
2026-12-22 21:00:00,56.84,63.17,0.0146,0.0124,0.0175,4.38,1395
2026-12-22 21:10:00,55.95,64.27,0.0108,0.0092,0.0129,4.35,1395
2026-12-22 21:20:00,57.73,63.02,0.0126,0.0107,0.0151,4.35,1395
2026-12-22 21:30:00,57.57,63.1,0.0122,0.0104,0.0146,4.36,1395
2026-12-22 21:40:00,57.51,64.97,0.0171,0.0145,0.0205,4.43,1395
2026-12-22 21:50:00,57.97,66.6,0.0207,0.0176,0.0248,4.42,1395
2026-12-22 22:00:00,57.85,63.13,0.0144,0.0123,0.0173,4.4,1395
2026-12-22 22:10:00,58.54,65.22,0.0142,0.0121,0.0171,4.35,1395
2026-12-22 22:20:00,57.85,64.69,0.0153,0.013,0.0184,4.43,1395
2026-12-22 22:30:00,58.95,66.41,0.0167,0.0142,0.0201,4.34,1395
2026-12-22 22:40:00,58.84,65.03,0.0191,0.0162,0.0229,4.37,1395
2026-12-22 22:50:00,58.34,64.3,0.0147,0.0125,0.0177,4.34,1395
2026-12-22 23:00:00,57.85,62.94,0.0107,0.0091,0.0129,4.37,1395
2026-12-22 23:10:00,58.03,64.31,0.0137,0.0117,0.0165,4.44,1395
2026-12-22 23:20:00,59.0,64.25,0.0151,0.0129,0.0181,4.44,1395
2026-12-22 23:30:00,58.91,64.18,0.0107,0.0091,0.0128,4.37,1395
2026-12-22 23:40:00,59.03,64.72,0.0139,0.0118,0.0167,4.38,1395
2026-12-22 23:50:00,60.56,68.3,0.0102,0.0087,0.0123,4.41,1395
2026-12-23 00:00:00,58.51,64.66,0.0115,0.0098,0.0138,4.42,1395
2026-12-23 00:10:00,60.07,65.82,0.0147,0.0125,0.0177,4.39,1395
2026-12-23 00:20:00,59.55,64.66,0.0165,0.014,0.0198,4.42,1395
2026-12-23 00:30:00,59.25,66.55,0.0146,0.0124,0.0175,4.36,1395
2026-12-23 00:40:00,60.43,66.24,0.017,0.0145,0.0205,4.37,1395
2026-12-23 00:50:00,60.04,68.62,0.0218,0.0186,0.0262,4.37,1395
2026-12-23 01:00:00,60.54,66.42,0.0124,0.0106,0.0149,4.38,1395
2026-12-23 01:10:00,59.03,68.18,0.0106,0.009,0.0127,4.41,1395
2026-12-23 01:20:00,60.06,66.23,0.0104,0.0088,0.0125,4.38,1395
2026-12-23 01:30:00,60.49,66.21,0.0138,0.0117,0.0165,4.43,1395
2026-12-23 01:40:00,60.04,68.06,0.0163,0.0139,0.0196,4.38,1395
2026-12-23 01:50:00,60.57,68.99,0.0127,0.0108,0.0152,4.38,1395
2026-12-23 02:00:00,60.93,67.15,0.0179,0.0152,0.0214,4.42,1395
2026-12-23 02:10:00,61.68,66.98,0.0178,0.0151,0.0213,4.37,1395
2026-12-23 02:20:00,60.5,67.81,0.0118,0.01,0.0141,4.38,1395
2026-12-23 02:30:00,61.47,68.3,0.0165,0.014,0.0198,4.42,1395
2026-12-23 02:40:00,62.84,69.67,0.0122,0.0104,0.0146,4.38,1395
2026-12-23 02:50:00,61.65,67.31,0.0117,0.01,0.0141,4.39,1395
2026-12-23 03:00:00,63.19,70.33,0.0147,0.0125,0.0177,4.31,1396
2026-12-23 03:10:00,61.87,68.91,0.0155,0.0132,0.0186,4.35,1396
2026-12-23 03:20:00,61.27,68.1,0.0152,0.0129,0.0182,4.37,1396
2026-12-23 03:30:00,60.85,67.32,0.0217,0.0185,0.0261,4.46,1396
2026-12-23 03:40:00,62.59,69.3,0.019,0.0161,0.0228,4.33,1396
2026-12-23 03:50:00,62.87,68.63,0.0153,0.013,0.0184,4.36,1396
2026-12-23 04:00:00,62.33,67.48,0.018,0.0153,0.0217,4.36,1396
2026-12-23 04:10:00,62.59,69.36,0.0121,0.0103,0.0145,4.35,1396
2026-12-23 04:20:00,62.92,70.25,0.0177,0.0151,0.0213,4.37,1396
2026-12-23 04:30:00,63.27,68.3,0.0083,0.007,0.0099,4.46,1396
2026-12-23 04:40:00,62.95,69.15,0.0179,0.0152,0.0215,4.39,1396
2026-12-23 04:50:00,62.3,68.75,0.0151,0.0128,0.0181,4.38,1396
2026-12-23 05:00:00,62.71,67.9,0.0168,0.0143,0.0201,4.31,1396
2026-12-23 05:10:00,61.5,70.04,0.0197,0.0168,0.0236,4.34,1396
2026-12-23 05:20:00,63.34,68.57,0.0137,0.0116,0.0164,4.37,1396
2026-12-23 05:30:00,63.37,70.81,0.013,0.011,0.0156,4.47,1396
2026-12-23 05:40:00,63.41,71.75,0.017,0.0144,0.0204,4.38,1396
2026-12-23 05:50:00,62.66,69.46,0.0122,0.0104,0.0147,4.43,1396
2026-12-23 06:00:00,62.89,69.76,0.0182,0.0154,0.0218,4.39,1396
2026-12-23 06:10:00,63.04,69.15,0.0158,0.0135,0.019,4.38,1396
2026-12-23 06:20:00,63.26,69.41,0.0134,0.0114,0.0161,4.39,1396
2026-12-23 06:30:00,61.89,67.34,0.0135,0.0115,0.0162,4.33,1396
2026-12-23 06:40:00,62.2,68.06,0.0179,0.0152,0.0215,4.36,1396
2026-12-23 06:50:00,62.49,68.57,0.0146,0.0124,0.0175,4.35,1396
2026-12-23 07:00:00,62.14,67.95,0.016,0.0136,0.0192,4.46,1396
2026-12-23 07:10:00,63.03,69.15,0.0112,0.0095,0.0135,4.41,1396
2026-12-23 07:20:00,61.62,67.03,0.0205,0.0174,0.0246,4.43,1396
2026-12-23 07:30:00,61.68,67.53,0.0153,0.013,0.0184,4.32,1396
2026-12-23 07:40:00,63.22,71.32,0.0143,0.0121,0.0171,4.35,1396
2026-12-23 07:50:00,63.16,72.07,0.0171,0.0145,0.0205,4.39,1396
2026-12-23 08:00:00,62.01,67.91,0.0131,0.0111,0.0157,4.43,1396
2026-12-23 08:10:00,62.5,68.76,0.0172,0.0147,0.0207,4.4,1396
2026-12-23 08:20:00,62.16,69.22,0.0153,0.013,0.0183,4.38,1396
2026-12-23 08:30:00,60.86,66.15,0.0131,0.0111,0.0157,4.41,1396
2026-12-23 08:40:00,61.67,69.66,0.0122,0.0104,0.0146,4.43,1396
2026-12-23 08:50:00,62.24,68.24,0.0146,0.0124,0.0176,4.42,1396
2026-12-23 09:00:00,61.89,67.32,0.0195,0.0166,0.0234,4.33,1396
2026-12-23 09:10:00,62.05,69.55,0.0162,0.0138,0.0195,4.46,1397
2026-12-23 09:20:00,62.19,68.55,0.0128,0.0109,0.0153,4.4,1397
2026-12-23 09:30:00,60.4,69.8,0.022,0.0187,0.0265,4.4,1397
2026-12-23 09:40:00,61.42,69.14,0.0142,0.012,0.017,4.39,1397
2026-12-23 09:50:00,61.72,67.47,0.0142,0.0121,0.0171,4.4,1397
2026-12-23 10:00:00,61.0,67.38,0.0177,0.0151,0.0213,4.36,1397
2026-12-23 10:10:00,60.46,67.62,0.015,0.0128,0.018,4.4,1397
2026-12-23 10:20:00,59.36,64.63,0.0164,0.0139,0.0197,4.37,1397
2026-12-23 10:30:00,60.47,68.74,0.011,0.0094,0.0132,4.42,1397
2026-12-23 10:40:00,60.02,67.11,0.0143,0.0121,0.0171,4.37,1397
2026-12-23 10:50:00,60.03,70.05,0.017,0.0144,0.0204,4.4,1397
2026-12-23 11:00:00,59.53,65.16,0.0179,0.0152,0.0215,4.33,1397
2026-12-23 11:10:00,60.01,68.07,0.0128,0.0109,0.0154,4.42,1397
2026-12-23 11:20:00,59.79,66.55,0.0113,0.0096,0.0136,4.42,1397
2026-12-23 11:30:00,60.39,66.08,0.016,0.0136,0.0193,4.39,1397
2026-12-23 11:40:00,58.44,63.47,0.0152,0.0129,0.0183,4.39,1397
2026-12-23 11:50:00,58.86,66.15,0.0157,0.0133,0.0188,4.37,1397
2026-12-23 12:00:00,59.58,67.66,0.0148,0.0126,0.0178,4.4,1397
2026-12-23 12:10:00,59.71,66.5,0.0149,0.0127,0.0179,4.34,1397
2026-12-23 12:20:00,61.16,67.8,0.0114,0.0097,0.0136,4.35,1397
2026-12-23 12:30:00,57.72,63.95,0.0138,0.0117,0.0165,4.39,1397
2026-12-23 12:40:00,58.13,64.66,0.0133,0.0113,0.016,4.47,1397
2026-12-23 12:50:00,58.89,66.43,0.0125,0.0106,0.0149,4.42,1397
2026-12-23 13:00:00,59.71,64.98,0.0193,0.0164,0.0231,4.43,1397
2026-12-23 13:10:00,59.01,65.49,0.0177,0.015,0.0212,4.35,1397
2026-12-23 13:20:00,59.03,65.83,0.0172,0.0146,0.0206,4.35,1397
2026-12-23 13:30:00,57.66,63.62,0.0134,0.0114,0.0161,4.31,1397
2026-12-23 13:40:00,57.54,63.99,0.0158,0.0135,0.019,4.36,1397
